"Start time UTC","End time UTC","Up-regulating price in the Balancing energy market"
"2022-10-07T20:00:00.000Z","2022-10-07T21:00:00.000Z","3.77999"
"2022-10-07T21:00:00.000Z","2022-10-07T22:00:00.000Z","1.3"
"2022-10-07T22:00:00.000Z","2022-10-07T23:00:00.000Z","0.01"
"2022-10-07T23:00:00.000Z","2022-10-08T00:00:00.000Z","0"
"2022-10-08T00:00:00.000Z","2022-10-08T01:00:00.000Z","-0.03"
"2022-10-08T01:00:00.000Z","2022-10-08T02:00:00.000Z","0"
"2022-10-08T02:00:00.000Z","2022-10-08T03:00:00.000Z","0.07"
"2022-10-08T03:00:00.000Z","2022-10-08T04:00:00.000Z","2.02999"
"2022-10-08T04:00:00.000Z","2022-10-08T05:00:00.000Z","3.79999"
"2022-10-08T05:00:00.000Z","2022-10-08T06:00:00.000Z","7.48"
"2022-10-08T06:00:00.000Z","2022-10-08T07:00:00.000Z","10.13"
"2022-10-08T07:00:00.000Z","2022-10-08T08:00:00.000Z","12"
"2022-10-08T08:00:00.000Z","2022-10-08T09:00:00.000Z","12.86999"
"2022-10-08T09:00:00.000Z","2022-10-08T10:00:00.000Z","11.57"
"2022-10-08T10:00:00.000Z","2022-10-08T11:00:00.000Z","10.57"
"2022-10-08T11:00:00.000Z","2022-10-08T12:00:00.000Z","9.39"
"2022-10-08T12:00:00.000Z","2022-10-08T13:00:00.000Z","9.01999"
"2022-10-08T13:00:00.000Z","2022-10-08T14:00:00.000Z","9.66999"
"2022-10-08T14:00:00.000Z","2022-10-08T15:00:00.000Z","10.36999"
"2022-10-08T15:00:00.000Z","2022-10-08T16:00:00.000Z","10.86999"
"2022-10-08T16:00:00.000Z","2022-10-08T17:00:00.000Z","11.71"
"2022-10-08T17:00:00.000Z","2022-10-08T18:00:00.000Z","13.08"
"2022-10-08T18:00:00.000Z","2022-10-08T19:00:00.000Z","10.69"
"2022-10-08T19:00:00.000Z","2022-10-08T20:00:00.000Z","9.92999"
"2022-10-08T20:00:00.000Z","2022-10-08T21:00:00.000Z","8.44999"
"2022-10-08T21:00:00.000Z","2022-10-08T22:00:00.000Z","5.29"
"2022-10-08T22:00:00.000Z","2022-10-08T23:00:00.000Z","2.06"
"2022-10-08T23:00:00.000Z","2022-10-09T00:00:00.000Z","1.65999"
"2022-10-09T00:00:00.000Z","2022-10-09T01:00:00.000Z","2.00999"
"2022-10-09T01:00:00.000Z","2022-10-09T02:00:00.000Z","2.22"
"2022-10-09T02:00:00.000Z","2022-10-09T03:00:00.000Z","4.51999"
"2022-10-09T03:00:00.000Z","2022-10-09T04:00:00.000Z","7.71"
"2022-10-09T04:00:00.000Z","2022-10-09T05:00:00.000Z","10.1"
"2022-10-09T05:00:00.000Z","2022-10-09T06:00:00.000Z","11.36999"
"2022-10-09T06:00:00.000Z","2022-10-09T07:00:00.000Z","13.94"
"2022-10-09T07:00:00.000Z","2022-10-09T08:00:00.000Z","42.5"
"2022-10-09T08:00:00.000Z","2022-10-09T09:00:00.000Z","42.5"
"2022-10-09T09:00:00.000Z","2022-10-09T10:00:00.000Z","38"
"2022-10-09T10:00:00.000Z","2022-10-09T11:00:00.000Z","25"
"2022-10-09T11:00:00.000Z","2022-10-09T12:00:00.000Z","14.24"
"2022-10-09T12:00:00.000Z","2022-10-09T13:00:00.000Z","14.51"
"2022-10-09T13:00:00.000Z","2022-10-09T14:00:00.000Z","14.42"
"2022-10-09T14:00:00.000Z","2022-10-09T15:00:00.000Z","40"
"2022-10-09T15:00:00.000Z","2022-10-09T16:00:00.000Z","42.14999"
"2022-10-09T16:00:00.000Z","2022-10-09T17:00:00.000Z","66.51999"
"2022-10-09T17:00:00.000Z","2022-10-09T18:00:00.000Z","15.07"
"2022-10-09T18:00:00.000Z","2022-10-09T19:00:00.000Z","14.28999"
"2022-10-09T19:00:00.000Z","2022-10-09T20:00:00.000Z","14.3"
"2022-10-09T20:00:00.000Z","2022-10-09T21:00:00.000Z","12.71"
"2022-10-09T21:00:00.000Z","2022-10-09T22:00:00.000Z","10.73"
"2022-10-09T22:00:00.000Z","2022-10-09T23:00:00.000Z","11.22"
"2022-10-09T23:00:00.000Z","2022-10-10T00:00:00.000Z","10.38"
"2022-10-10T00:00:00.000Z","2022-10-10T01:00:00.000Z","9.77999"
"2022-10-10T01:00:00.000Z","2022-10-10T02:00:00.000Z","9.02999"
"2022-10-10T02:00:00.000Z","2022-10-10T03:00:00.000Z","9.52999"
"2022-10-10T03:00:00.000Z","2022-10-10T04:00:00.000Z","11.31"
"2022-10-10T04:00:00.000Z","2022-10-10T05:00:00.000Z","12.53999"
"2022-10-10T05:00:00.000Z","2022-10-10T06:00:00.000Z","12.16"
"2022-10-10T06:00:00.000Z","2022-10-10T07:00:00.000Z","12.96"
"2022-10-10T07:00:00.000Z","2022-10-10T08:00:00.000Z","13.53999"
"2022-10-10T08:00:00.000Z","2022-10-10T09:00:00.000Z","13.08"
"2022-10-10T09:00:00.000Z","2022-10-10T10:00:00.000Z","12.74"
"2022-10-10T10:00:00.000Z","2022-10-10T11:00:00.000Z","18"
"2022-10-10T11:00:00.000Z","2022-10-10T12:00:00.000Z","22.5"
"2022-10-10T12:00:00.000Z","2022-10-10T13:00:00.000Z","22.5"
"2022-10-10T13:00:00.000Z","2022-10-10T14:00:00.000Z","22.5"
"2022-10-10T14:00:00.000Z","2022-10-10T15:00:00.000Z","11.05"
"2022-10-10T15:00:00.000Z","2022-10-10T16:00:00.000Z","12.97"
"2022-10-10T16:00:00.000Z","2022-10-10T17:00:00.000Z","13.36999"
"2022-10-10T17:00:00.000Z","2022-10-10T18:00:00.000Z","12.9"
"2022-10-10T18:00:00.000Z","2022-10-10T19:00:00.000Z","10.66"
"2022-10-10T19:00:00.000Z","2022-10-10T20:00:00.000Z","9.58999"
"2022-10-10T20:00:00.000Z","2022-10-10T21:00:00.000Z","18"
"2022-10-10T21:00:00.000Z","2022-10-10T22:00:00.000Z","18"
"2022-10-10T22:00:00.000Z","2022-10-10T23:00:00.000Z","0.07"
"2022-10-10T23:00:00.000Z","2022-10-11T00:00:00.000Z","0.06"
"2022-10-11T00:00:00.000Z","2022-10-11T01:00:00.000Z","0.41"
"2022-10-11T01:00:00.000Z","2022-10-11T02:00:00.000Z","18"
"2022-10-11T02:00:00.000Z","2022-10-11T03:00:00.000Z","25"
"2022-10-11T03:00:00.000Z","2022-10-11T04:00:00.000Z","43"
"2022-10-11T04:00:00.000Z","2022-10-11T05:00:00.000Z","59.28"
"2022-10-11T05:00:00.000Z","2022-10-11T06:00:00.000Z","59.28"
"2022-10-11T06:00:00.000Z","2022-10-11T07:00:00.000Z","59.47999"
"2022-10-11T07:00:00.000Z","2022-10-11T08:00:00.000Z","54.88"
"2022-10-11T08:00:00.000Z","2022-10-11T09:00:00.000Z","45"
"2022-10-11T09:00:00.000Z","2022-10-11T10:00:00.000Z","45"
"2022-10-11T10:00:00.000Z","2022-10-11T11:00:00.000Z","12.6"
"2022-10-11T11:00:00.000Z","2022-10-11T12:00:00.000Z","24.98999"
"2022-10-11T12:00:00.000Z","2022-10-11T13:00:00.000Z","11.14"
"2022-10-11T13:00:00.000Z","2022-10-11T14:00:00.000Z","10.96"
"2022-10-11T14:00:00.000Z","2022-10-11T15:00:00.000Z","11.41"
"2022-10-11T15:00:00.000Z","2022-10-11T16:00:00.000Z","51"
"2022-10-11T16:00:00.000Z","2022-10-11T17:00:00.000Z","65"
"2022-10-11T17:00:00.000Z","2022-10-11T18:00:00.000Z","65"
"2022-10-11T18:00:00.000Z","2022-10-11T19:00:00.000Z","51.5"
"2022-10-11T19:00:00.000Z","2022-10-11T20:00:00.000Z","10.58"
"2022-10-11T20:00:00.000Z","2022-10-11T21:00:00.000Z","8.4"
"2022-10-11T21:00:00.000Z","2022-10-11T22:00:00.000Z","3.14999"
"2022-10-11T22:00:00.000Z","2022-10-11T23:00:00.000Z","10.42"
"2022-10-11T23:00:00.000Z","2022-10-12T00:00:00.000Z","10.3"
"2022-10-12T00:00:00.000Z","2022-10-12T01:00:00.000Z","10.52999"
"2022-10-12T01:00:00.000Z","2022-10-12T02:00:00.000Z","11.24"
"2022-10-12T02:00:00.000Z","2022-10-12T03:00:00.000Z","12.32"
"2022-10-12T03:00:00.000Z","2022-10-12T04:00:00.000Z","13.64"
"2022-10-12T04:00:00.000Z","2022-10-12T05:00:00.000Z","52.21"
"2022-10-12T05:00:00.000Z","2022-10-12T06:00:00.000Z","67.20999"
"2022-10-12T06:00:00.000Z","2022-10-12T07:00:00.000Z","83.45999"
"2022-10-12T07:00:00.000Z","2022-10-12T08:00:00.000Z","249.44"
"2022-10-12T08:00:00.000Z","2022-10-12T09:00:00.000Z","269.93"
"2022-10-12T09:00:00.000Z","2022-10-12T10:00:00.000Z","202.16"
"2022-10-12T10:00:00.000Z","2022-10-12T11:00:00.000Z","192.78999"
"2022-10-12T11:00:00.000Z","2022-10-12T12:00:00.000Z","197.02"
"2022-10-12T12:00:00.000Z","2022-10-12T13:00:00.000Z","190.02"
"2022-10-12T13:00:00.000Z","2022-10-12T14:00:00.000Z","187.09"
"2022-10-12T14:00:00.000Z","2022-10-12T15:00:00.000Z","185.36"
"2022-10-12T15:00:00.000Z","2022-10-12T16:00:00.000Z","203.31"
"2022-10-12T16:00:00.000Z","2022-10-12T17:00:00.000Z","204.94"
"2022-10-12T17:00:00.000Z","2022-10-12T18:00:00.000Z","202.06999"
"2022-10-12T18:00:00.000Z","2022-10-12T19:00:00.000Z","183.86"
"2022-10-12T19:00:00.000Z","2022-10-12T20:00:00.000Z","176.68"
"2022-10-12T20:00:00.000Z","2022-10-12T21:00:00.000Z","124.55"
"2022-10-12T21:00:00.000Z","2022-10-12T22:00:00.000Z","80"
"2022-10-12T22:00:00.000Z","2022-10-12T23:00:00.000Z","15.19999"
"2022-10-12T23:00:00.000Z","2022-10-13T00:00:00.000Z","14.76"
"2022-10-13T00:00:00.000Z","2022-10-13T01:00:00.000Z","14.23"
"2022-10-13T01:00:00.000Z","2022-10-13T02:00:00.000Z","14.09"
"2022-10-13T02:00:00.000Z","2022-10-13T03:00:00.000Z","14.51"
"2022-10-13T03:00:00.000Z","2022-10-13T04:00:00.000Z","15.65"
"2022-10-13T04:00:00.000Z","2022-10-13T05:00:00.000Z","25.05"
"2022-10-13T05:00:00.000Z","2022-10-13T06:00:00.000Z","119.9"
"2022-10-13T06:00:00.000Z","2022-10-13T07:00:00.000Z","155.09"
"2022-10-13T07:00:00.000Z","2022-10-13T08:00:00.000Z","155"
"2022-10-13T08:00:00.000Z","2022-10-13T09:00:00.000Z","155.03"
"2022-10-13T09:00:00.000Z","2022-10-13T10:00:00.000Z","155.05"
"2022-10-13T10:00:00.000Z","2022-10-13T11:00:00.000Z","135.9"
"2022-10-13T11:00:00.000Z","2022-10-13T12:00:00.000Z","119.95"
"2022-10-13T12:00:00.000Z","2022-10-13T13:00:00.000Z","119.94"
"2022-10-13T13:00:00.000Z","2022-10-13T14:00:00.000Z","114.04"
"2022-10-13T14:00:00.000Z","2022-10-13T15:00:00.000Z","119.95"
"2022-10-13T15:00:00.000Z","2022-10-13T16:00:00.000Z","150.06"
"2022-10-13T16:00:00.000Z","2022-10-13T17:00:00.000Z","192.13999"
"2022-10-13T17:00:00.000Z","2022-10-13T18:00:00.000Z","175.06999"
"2022-10-13T18:00:00.000Z","2022-10-13T19:00:00.000Z","59.03"
"2022-10-13T19:00:00.000Z","2022-10-13T20:00:00.000Z","40.07"
"2022-10-13T20:00:00.000Z","2022-10-13T21:00:00.000Z","34.86999"
"2022-10-13T21:00:00.000Z","2022-10-13T22:00:00.000Z","29.71"
"2022-10-13T22:00:00.000Z","2022-10-13T23:00:00.000Z","32.32"
"2022-10-13T23:00:00.000Z","2022-10-14T00:00:00.000Z","34.28"
"2022-10-14T00:00:00.000Z","2022-10-14T01:00:00.000Z","36.35999"
"2022-10-14T01:00:00.000Z","2022-10-14T02:00:00.000Z","46.24"
"2022-10-14T02:00:00.000Z","2022-10-14T03:00:00.000Z","60.03999"
"2022-10-14T03:00:00.000Z","2022-10-14T04:00:00.000Z","175.63"
"2022-10-14T04:00:00.000Z","2022-10-14T05:00:00.000Z","220.8"
"2022-10-14T05:00:00.000Z","2022-10-14T06:00:00.000Z","243.8"
"2022-10-14T06:00:00.000Z","2022-10-14T07:00:00.000Z","222.91"
"2022-10-14T07:00:00.000Z","2022-10-14T08:00:00.000Z","257.25"
"2022-10-14T08:00:00.000Z","2022-10-14T09:00:00.000Z","297.25999"
"2022-10-14T09:00:00.000Z","2022-10-14T10:00:00.000Z","259.81999"
"2022-10-14T10:00:00.000Z","2022-10-14T11:00:00.000Z","262.00999"
"2022-10-14T11:00:00.000Z","2022-10-14T12:00:00.000Z","238.37"
"2022-10-14T12:00:00.000Z","2022-10-14T13:00:00.000Z","221.41999"
"2022-10-14T13:00:00.000Z","2022-10-14T14:00:00.000Z","242.69"
"2022-10-14T14:00:00.000Z","2022-10-14T15:00:00.000Z","258.6"
"2022-10-14T15:00:00.000Z","2022-10-14T16:00:00.000Z","275"
"2022-10-14T16:00:00.000Z","2022-10-14T17:00:00.000Z","290"
"2022-10-14T17:00:00.000Z","2022-10-14T18:00:00.000Z","304.81"
"2022-10-14T18:00:00.000Z","2022-10-14T19:00:00.000Z","223.88999"
"2022-10-14T19:00:00.000Z","2022-10-14T20:00:00.000Z","217.94"
"2022-10-14T20:00:00.000Z","2022-10-14T21:00:00.000Z","179.99"
"2022-10-14T21:00:00.000Z","2022-10-14T22:00:00.000Z","116.43"
"2022-10-14T22:00:00.000Z","2022-10-14T23:00:00.000Z","23.05999"
"2022-10-14T23:00:00.000Z","2022-10-15T00:00:00.000Z","23.03"
"2022-10-15T00:00:00.000Z","2022-10-15T01:00:00.000Z","19.89999"
"2022-10-15T01:00:00.000Z","2022-10-15T02:00:00.000Z","18.84"
"2022-10-15T02:00:00.000Z","2022-10-15T03:00:00.000Z","18.25"
"2022-10-15T03:00:00.000Z","2022-10-15T04:00:00.000Z","24.82999"
"2022-10-15T04:00:00.000Z","2022-10-15T05:00:00.000Z","23.01"
"2022-10-15T05:00:00.000Z","2022-10-15T06:00:00.000Z","18.39"
"2022-10-15T06:00:00.000Z","2022-10-15T07:00:00.000Z","20.03"
"2022-10-15T07:00:00.000Z","2022-10-15T08:00:00.000Z","23.03999"
"2022-10-15T08:00:00.000Z","2022-10-15T09:00:00.000Z","186"
"2022-10-15T09:00:00.000Z","2022-10-15T10:00:00.000Z","190"
"2022-10-15T10:00:00.000Z","2022-10-15T11:00:00.000Z","211.09999"
"2022-10-15T11:00:00.000Z","2022-10-15T12:00:00.000Z","186"
"2022-10-15T12:00:00.000Z","2022-10-15T13:00:00.000Z","206.09999"
"2022-10-15T13:00:00.000Z","2022-10-15T14:00:00.000Z","206.09999"
"2022-10-15T14:00:00.000Z","2022-10-15T15:00:00.000Z","49.63"
"2022-10-15T15:00:00.000Z","2022-10-15T16:00:00.000Z","94.65"
"2022-10-15T16:00:00.000Z","2022-10-15T17:00:00.000Z","135.06999"
"2022-10-15T17:00:00.000Z","2022-10-15T18:00:00.000Z","35"
"2022-10-15T18:00:00.000Z","2022-10-15T19:00:00.000Z","19.35"
"2022-10-15T19:00:00.000Z","2022-10-15T20:00:00.000Z","18.73"
"2022-10-15T20:00:00.000Z","2022-10-15T21:00:00.000Z","16.57999"
"2022-10-15T21:00:00.000Z","2022-10-15T22:00:00.000Z","14.49"
"2022-10-15T22:00:00.000Z","2022-10-15T23:00:00.000Z","26.19999"
"2022-10-15T23:00:00.000Z","2022-10-16T00:00:00.000Z","41.18"
"2022-10-16T00:00:00.000Z","2022-10-16T01:00:00.000Z","41.2"
"2022-10-16T01:00:00.000Z","2022-10-16T02:00:00.000Z","41.18999"
"2022-10-16T02:00:00.000Z","2022-10-16T03:00:00.000Z","16.92"
"2022-10-16T03:00:00.000Z","2022-10-16T04:00:00.000Z","17.57"
"2022-10-16T04:00:00.000Z","2022-10-16T05:00:00.000Z","18.19999"
"2022-10-16T05:00:00.000Z","2022-10-16T06:00:00.000Z","18.89999"
"2022-10-16T06:00:00.000Z","2022-10-16T07:00:00.000Z","20.98"
"2022-10-16T07:00:00.000Z","2022-10-16T08:00:00.000Z","21.46"
"2022-10-16T08:00:00.000Z","2022-10-16T09:00:00.000Z","29.03999"
"2022-10-16T09:00:00.000Z","2022-10-16T10:00:00.000Z","22"
"2022-10-16T10:00:00.000Z","2022-10-16T11:00:00.000Z","18.23999"
"2022-10-16T11:00:00.000Z","2022-10-16T12:00:00.000Z","13.38"
"2022-10-16T12:00:00.000Z","2022-10-16T13:00:00.000Z","16.34"
"2022-10-16T13:00:00.000Z","2022-10-16T14:00:00.000Z","31"
"2022-10-16T14:00:00.000Z","2022-10-16T15:00:00.000Z","17.39"
"2022-10-16T15:00:00.000Z","2022-10-16T16:00:00.000Z","18.94"
"2022-10-16T16:00:00.000Z","2022-10-16T17:00:00.000Z","20.55"
"2022-10-16T17:00:00.000Z","2022-10-16T18:00:00.000Z","19.53999"
"2022-10-16T18:00:00.000Z","2022-10-16T19:00:00.000Z","29.03999"
"2022-10-16T19:00:00.000Z","2022-10-16T20:00:00.000Z","38.32999"
"2022-10-16T20:00:00.000Z","2022-10-16T21:00:00.000Z","38.17"
"2022-10-16T21:00:00.000Z","2022-10-16T22:00:00.000Z","32.03999"
"2022-10-16T22:00:00.000Z","2022-10-16T23:00:00.000Z","186"
"2022-10-16T23:00:00.000Z","2022-10-17T00:00:00.000Z","39.99"
"2022-10-17T00:00:00.000Z","2022-10-17T01:00:00.000Z","39.99"
"2022-10-17T01:00:00.000Z","2022-10-17T02:00:00.000Z","61.77"
"2022-10-17T02:00:00.000Z","2022-10-17T03:00:00.000Z","205"
"2022-10-17T03:00:00.000Z","2022-10-17T04:00:00.000Z","245"
"2022-10-17T04:00:00.000Z","2022-10-17T05:00:00.000Z","138.25999"
"2022-10-17T05:00:00.000Z","2022-10-17T06:00:00.000Z","125.59999"
"2022-10-17T06:00:00.000Z","2022-10-17T07:00:00.000Z","169.24"
"2022-10-17T07:00:00.000Z","2022-10-17T08:00:00.000Z","156.25999"
"2022-10-17T08:00:00.000Z","2022-10-17T09:00:00.000Z","125.23999"
"2022-10-17T09:00:00.000Z","2022-10-17T10:00:00.000Z","128.91999"
"2022-10-17T10:00:00.000Z","2022-10-17T11:00:00.000Z","117.48999"
"2022-10-17T11:00:00.000Z","2022-10-17T12:00:00.000Z","115.03"
"2022-10-17T12:00:00.000Z","2022-10-17T13:00:00.000Z","120.31"
"2022-10-17T13:00:00.000Z","2022-10-17T14:00:00.000Z","136.03"
"2022-10-17T14:00:00.000Z","2022-10-17T15:00:00.000Z","148.37"
"2022-10-17T15:00:00.000Z","2022-10-17T16:00:00.000Z","137.69"
"2022-10-17T16:00:00.000Z","2022-10-17T17:00:00.000Z","154.81999"
"2022-10-17T17:00:00.000Z","2022-10-17T18:00:00.000Z","121.42"
"2022-10-17T18:00:00.000Z","2022-10-17T19:00:00.000Z","39.99"
"2022-10-17T19:00:00.000Z","2022-10-17T20:00:00.000Z","60.00999"
"2022-10-17T20:00:00.000Z","2022-10-17T21:00:00.000Z","86.70999"
"2022-10-17T21:00:00.000Z","2022-10-17T22:00:00.000Z","50.00999"
"2022-10-17T22:00:00.000Z","2022-10-17T23:00:00.000Z","24.23999"
"2022-10-17T23:00:00.000Z","2022-10-18T00:00:00.000Z","62.7"
"2022-10-18T00:00:00.000Z","2022-10-18T01:00:00.000Z","95.59"
"2022-10-18T01:00:00.000Z","2022-10-18T02:00:00.000Z","97.87999"
"2022-10-18T02:00:00.000Z","2022-10-18T03:00:00.000Z","115.44"
"2022-10-18T03:00:00.000Z","2022-10-18T04:00:00.000Z","161.78999"
"2022-10-18T04:00:00.000Z","2022-10-18T05:00:00.000Z","182.37"
"2022-10-18T05:00:00.000Z","2022-10-18T06:00:00.000Z","208.09999"
"2022-10-18T06:00:00.000Z","2022-10-18T07:00:00.000Z","226.47"
"2022-10-18T07:00:00.000Z","2022-10-18T08:00:00.000Z","205.63999"
"2022-10-18T08:00:00.000Z","2022-10-18T09:00:00.000Z","202.38"
"2022-10-18T09:00:00.000Z","2022-10-18T10:00:00.000Z","180.36"
"2022-10-18T10:00:00.000Z","2022-10-18T11:00:00.000Z","167.91999"
"2022-10-18T11:00:00.000Z","2022-10-18T12:00:00.000Z","154.05"
"2022-10-18T12:00:00.000Z","2022-10-18T13:00:00.000Z","152.55"
"2022-10-18T13:00:00.000Z","2022-10-18T14:00:00.000Z","176.19999"
"2022-10-18T14:00:00.000Z","2022-10-18T15:00:00.000Z","130"
"2022-10-18T15:00:00.000Z","2022-10-18T16:00:00.000Z","119.91"
"2022-10-18T16:00:00.000Z","2022-10-18T17:00:00.000Z","150.4"
"2022-10-18T17:00:00.000Z","2022-10-18T18:00:00.000Z","124.51"
"2022-10-18T18:00:00.000Z","2022-10-18T19:00:00.000Z","70"
"2022-10-18T19:00:00.000Z","2022-10-18T20:00:00.000Z","81.73999"
"2022-10-18T20:00:00.000Z","2022-10-18T21:00:00.000Z","60.82999"
"2022-10-18T21:00:00.000Z","2022-10-18T22:00:00.000Z","15.99"
"2022-10-18T22:00:00.000Z","2022-10-18T23:00:00.000Z","16"
"2022-10-18T23:00:00.000Z","2022-10-19T00:00:00.000Z","15.71"
"2022-10-19T00:00:00.000Z","2022-10-19T01:00:00.000Z","15.76"
"2022-10-19T01:00:00.000Z","2022-10-19T02:00:00.000Z","16.03999"
"2022-10-19T02:00:00.000Z","2022-10-19T03:00:00.000Z","63.18999"
"2022-10-19T03:00:00.000Z","2022-10-19T04:00:00.000Z","102.81"
"2022-10-19T04:00:00.000Z","2022-10-19T05:00:00.000Z","156.86"
"2022-10-19T05:00:00.000Z","2022-10-19T06:00:00.000Z","185.4"
"2022-10-19T06:00:00.000Z","2022-10-19T07:00:00.000Z","199.59999"
"2022-10-19T07:00:00.000Z","2022-10-19T08:00:00.000Z","195.05"
"2022-10-19T08:00:00.000Z","2022-10-19T09:00:00.000Z","183.16"
"2022-10-19T09:00:00.000Z","2022-10-19T10:00:00.000Z","174.24"
"2022-10-19T10:00:00.000Z","2022-10-19T11:00:00.000Z","158.66"
"2022-10-19T11:00:00.000Z","2022-10-19T12:00:00.000Z","148.56"
"2022-10-19T12:00:00.000Z","2022-10-19T13:00:00.000Z","143.43"
"2022-10-19T13:00:00.000Z","2022-10-19T14:00:00.000Z","147.63"
"2022-10-19T14:00:00.000Z","2022-10-19T15:00:00.000Z","164.87"
"2022-10-19T15:00:00.000Z","2022-10-19T16:00:00.000Z","179.99"
"2022-10-19T16:00:00.000Z","2022-10-19T17:00:00.000Z","204"
"2022-10-19T17:00:00.000Z","2022-10-19T18:00:00.000Z","202.5"
"2022-10-19T18:00:00.000Z","2022-10-19T19:00:00.000Z","190"
"2022-10-19T19:00:00.000Z","2022-10-19T20:00:00.000Z","173.87"
"2022-10-19T20:00:00.000Z","2022-10-19T21:00:00.000Z","86.75"
"2022-10-19T21:00:00.000Z","2022-10-19T22:00:00.000Z","19.71999"
"2022-10-19T22:00:00.000Z","2022-10-19T23:00:00.000Z","23.07999"
"2022-10-19T23:00:00.000Z","2022-10-20T00:00:00.000Z","22.94"
"2022-10-20T00:00:00.000Z","2022-10-20T01:00:00.000Z","24.76"
"2022-10-20T01:00:00.000Z","2022-10-20T02:00:00.000Z","26.27"
"2022-10-20T02:00:00.000Z","2022-10-20T03:00:00.000Z","81.65999"
"2022-10-20T03:00:00.000Z","2022-10-20T04:00:00.000Z","149.9"
"2022-10-20T04:00:00.000Z","2022-10-20T05:00:00.000Z","191.38"
"2022-10-20T05:00:00.000Z","2022-10-20T06:00:00.000Z","291.32999"
"2022-10-20T06:00:00.000Z","2022-10-20T07:00:00.000Z","312.85"
"2022-10-20T07:00:00.000Z","2022-10-20T08:00:00.000Z","329.95999"
"2022-10-20T08:00:00.000Z","2022-10-20T09:00:00.000Z","280.06999"
"2022-10-20T09:00:00.000Z","2022-10-20T10:00:00.000Z","247.46"
"2022-10-20T10:00:00.000Z","2022-10-20T11:00:00.000Z","249.27"
"2022-10-20T11:00:00.000Z","2022-10-20T12:00:00.000Z","231.49"
"2022-10-20T12:00:00.000Z","2022-10-20T13:00:00.000Z","221.03"
"2022-10-20T13:00:00.000Z","2022-10-20T14:00:00.000Z","214.8"
"2022-10-20T14:00:00.000Z","2022-10-20T15:00:00.000Z","350"
"2022-10-20T15:00:00.000Z","2022-10-20T16:00:00.000Z","405.1"
"2022-10-20T16:00:00.000Z","2022-10-20T17:00:00.000Z","405.69999"
"2022-10-20T17:00:00.000Z","2022-10-20T18:00:00.000Z","208.71"
"2022-10-20T18:00:00.000Z","2022-10-20T19:00:00.000Z","178.69999"
"2022-10-20T19:00:00.000Z","2022-10-20T20:00:00.000Z","195.02"
"2022-10-20T20:00:00.000Z","2022-10-20T21:00:00.000Z","331"
"2022-10-20T21:00:00.000Z","2022-10-20T22:00:00.000Z","167.99"
"2022-10-20T22:00:00.000Z","2022-10-20T23:00:00.000Z","163.97"
"2022-10-20T23:00:00.000Z","2022-10-21T00:00:00.000Z","148"
"2022-10-21T00:00:00.000Z","2022-10-21T01:00:00.000Z","148"
"2022-10-21T01:00:00.000Z","2022-10-21T02:00:00.000Z","148"
"2022-10-21T02:00:00.000Z","2022-10-21T03:00:00.000Z","134.72"
"2022-10-21T03:00:00.000Z","2022-10-21T04:00:00.000Z","191.69"
"2022-10-21T04:00:00.000Z","2022-10-21T05:00:00.000Z","269.8"
"2022-10-21T05:00:00.000Z","2022-10-21T06:00:00.000Z","332.01999"
"2022-10-21T06:00:00.000Z","2022-10-21T07:00:00.000Z","331.01999"
"2022-10-21T07:00:00.000Z","2022-10-21T08:00:00.000Z","272.98"
"2022-10-21T08:00:00.000Z","2022-10-21T09:00:00.000Z","332.06"
"2022-10-21T09:00:00.000Z","2022-10-21T10:00:00.000Z","336.52999"
"2022-10-21T10:00:00.000Z","2022-10-21T11:00:00.000Z","336.5"
"2022-10-21T11:00:00.000Z","2022-10-21T12:00:00.000Z","332.04"
"2022-10-21T12:00:00.000Z","2022-10-21T13:00:00.000Z","336.51999"
"2022-10-21T13:00:00.000Z","2022-10-21T14:00:00.000Z","332.04"
"2022-10-21T14:00:00.000Z","2022-10-21T15:00:00.000Z","329.94999"
"2022-10-21T15:00:00.000Z","2022-10-21T16:00:00.000Z","269.75"
"2022-10-21T16:00:00.000Z","2022-10-21T17:00:00.000Z","290.20999"
"2022-10-21T17:00:00.000Z","2022-10-21T18:00:00.000Z","275.85"
"2022-10-21T18:00:00.000Z","2022-10-21T19:00:00.000Z","236.47"
"2022-10-21T19:00:00.000Z","2022-10-21T20:00:00.000Z","208.00999"
"2022-10-21T20:00:00.000Z","2022-10-21T21:00:00.000Z","177.44999"
"2022-10-21T21:00:00.000Z","2022-10-21T22:00:00.000Z","129.99"
"2022-10-21T22:00:00.000Z","2022-10-21T23:00:00.000Z","113.70999"
"2022-10-21T23:00:00.000Z","2022-10-22T00:00:00.000Z","99.98999"
"2022-10-22T00:00:00.000Z","2022-10-22T01:00:00.000Z","104.98"
"2022-10-22T01:00:00.000Z","2022-10-22T02:00:00.000Z","100.89"
"2022-10-22T02:00:00.000Z","2022-10-22T03:00:00.000Z","94.57999"
"2022-10-22T03:00:00.000Z","2022-10-22T04:00:00.000Z","85.31"
"2022-10-22T04:00:00.000Z","2022-10-22T05:00:00.000Z","90.04"
"2022-10-22T05:00:00.000Z","2022-10-22T06:00:00.000Z","100.09999"
"2022-10-22T06:00:00.000Z","2022-10-22T07:00:00.000Z","140.83"
"2022-10-22T07:00:00.000Z","2022-10-22T08:00:00.000Z","142.11"
