"Start time UTC","End time UTC","The sales price of production imbalance electricity"
"2021-03-11T23:00:00.000Z","2021-03-12T00:00:00.000Z","17.60999"
"2021-03-12T00:00:00.000Z","2021-03-12T01:00:00.000Z","16.19"
"2021-03-12T01:00:00.000Z","2021-03-12T02:00:00.000Z","16.02"
"2021-03-12T02:00:00.000Z","2021-03-12T03:00:00.000Z","16.37"
"2021-03-12T03:00:00.000Z","2021-03-12T04:00:00.000Z","22.02"
"2021-03-12T04:00:00.000Z","2021-03-12T05:00:00.000Z","25.55999"
"2021-03-12T05:00:00.000Z","2021-03-12T06:00:00.000Z","28.67"
"2021-03-12T06:00:00.000Z","2021-03-12T07:00:00.000Z","39.18"
"2021-03-12T07:00:00.000Z","2021-03-12T08:00:00.000Z","188"
"2021-03-12T08:00:00.000Z","2021-03-12T09:00:00.000Z","446.93"
"2021-03-12T09:00:00.000Z","2021-03-12T10:00:00.000Z","87"
"2021-03-12T10:00:00.000Z","2021-03-12T11:00:00.000Z","79"
"2021-03-12T11:00:00.000Z","2021-03-12T12:00:00.000Z","158"
"2021-03-12T12:00:00.000Z","2021-03-12T13:00:00.000Z","100"
"2021-03-12T13:00:00.000Z","2021-03-12T14:00:00.000Z","98"
"2021-03-12T14:00:00.000Z","2021-03-12T15:00:00.000Z","80"
"2021-03-12T15:00:00.000Z","2021-03-12T16:00:00.000Z","68.59999"
"2021-03-12T16:00:00.000Z","2021-03-12T17:00:00.000Z","58"
"2021-03-12T17:00:00.000Z","2021-03-12T18:00:00.000Z","98"
"2021-03-12T18:00:00.000Z","2021-03-12T19:00:00.000Z","42"
"2021-03-12T19:00:00.000Z","2021-03-12T20:00:00.000Z","37.2"
"2021-03-12T20:00:00.000Z","2021-03-12T21:00:00.000Z","67"
"2021-03-12T21:00:00.000Z","2021-03-12T22:00:00.000Z","61.5"
"2021-03-12T22:00:00.000Z","2021-03-12T23:00:00.000Z","27.87"
"2021-03-12T23:00:00.000Z","2021-03-13T00:00:00.000Z","26.43"
"2021-03-13T00:00:00.000Z","2021-03-13T01:00:00.000Z","25.19"
"2021-03-13T01:00:00.000Z","2021-03-13T02:00:00.000Z","25.12"
"2021-03-13T02:00:00.000Z","2021-03-13T03:00:00.000Z","26.69999"
"2021-03-13T03:00:00.000Z","2021-03-13T04:00:00.000Z","26.69999"
"2021-03-13T04:00:00.000Z","2021-03-13T05:00:00.000Z","26.28999"
"2021-03-13T05:00:00.000Z","2021-03-13T06:00:00.000Z","25.71999"
"2021-03-13T06:00:00.000Z","2021-03-13T07:00:00.000Z","26.57"
"2021-03-13T07:00:00.000Z","2021-03-13T08:00:00.000Z","34.99"
"2021-03-13T08:00:00.000Z","2021-03-13T09:00:00.000Z","36.21999"
"2021-03-13T09:00:00.000Z","2021-03-13T10:00:00.000Z","35.25999"
"2021-03-13T10:00:00.000Z","2021-03-13T11:00:00.000Z","31.85999"
"2021-03-13T11:00:00.000Z","2021-03-13T12:00:00.000Z","28.57999"
"2021-03-13T12:00:00.000Z","2021-03-13T13:00:00.000Z","28.14"
"2021-03-13T13:00:00.000Z","2021-03-13T14:00:00.000Z","27.48999"
"2021-03-13T14:00:00.000Z","2021-03-13T15:00:00.000Z","27.51"
"2021-03-13T15:00:00.000Z","2021-03-13T16:00:00.000Z","33"
"2021-03-13T16:00:00.000Z","2021-03-13T17:00:00.000Z","37.06"
"2021-03-13T17:00:00.000Z","2021-03-13T18:00:00.000Z","40.22999"
"2021-03-13T18:00:00.000Z","2021-03-13T19:00:00.000Z","41.60999"
"2021-03-13T19:00:00.000Z","2021-03-13T20:00:00.000Z","29.60999"
"2021-03-13T20:00:00.000Z","2021-03-13T21:00:00.000Z","28.32"
"2021-03-13T21:00:00.000Z","2021-03-13T22:00:00.000Z","27.43"
"2021-03-13T22:00:00.000Z","2021-03-13T23:00:00.000Z","26.07999"
"2021-03-13T23:00:00.000Z","2021-03-14T00:00:00.000Z","33"
"2021-03-14T00:00:00.000Z","2021-03-14T01:00:00.000Z","32.5"
"2021-03-14T01:00:00.000Z","2021-03-14T02:00:00.000Z","28.5"
"2021-03-14T02:00:00.000Z","2021-03-14T03:00:00.000Z","32"
"2021-03-14T03:00:00.000Z","2021-03-14T04:00:00.000Z","33"
"2021-03-14T04:00:00.000Z","2021-03-14T05:00:00.000Z","37.67"
"2021-03-14T05:00:00.000Z","2021-03-14T06:00:00.000Z","33.71"
"2021-03-14T06:00:00.000Z","2021-03-14T07:00:00.000Z","26.64"
"2021-03-14T07:00:00.000Z","2021-03-14T08:00:00.000Z","28.3"
"2021-03-14T08:00:00.000Z","2021-03-14T09:00:00.000Z","28.94999"
"2021-03-14T09:00:00.000Z","2021-03-14T10:00:00.000Z","36"
"2021-03-14T10:00:00.000Z","2021-03-14T11:00:00.000Z","33.99"
"2021-03-14T11:00:00.000Z","2021-03-14T12:00:00.000Z","28.69"
"2021-03-14T12:00:00.000Z","2021-03-14T13:00:00.000Z","28.16"
"2021-03-14T13:00:00.000Z","2021-03-14T14:00:00.000Z","28.07999"
"2021-03-14T14:00:00.000Z","2021-03-14T15:00:00.000Z","28.55"
"2021-03-14T15:00:00.000Z","2021-03-14T16:00:00.000Z","29.19999"
"2021-03-14T16:00:00.000Z","2021-03-14T17:00:00.000Z","34.96"
"2021-03-14T17:00:00.000Z","2021-03-14T18:00:00.000Z","43.88"
"2021-03-14T18:00:00.000Z","2021-03-14T19:00:00.000Z","44.38"
"2021-03-14T19:00:00.000Z","2021-03-14T20:00:00.000Z","43.71999"
"2021-03-14T20:00:00.000Z","2021-03-14T21:00:00.000Z","42.49"
"2021-03-14T21:00:00.000Z","2021-03-14T22:00:00.000Z","41.86999"
"2021-03-14T22:00:00.000Z","2021-03-14T23:00:00.000Z","36.71"
"2021-03-14T23:00:00.000Z","2021-03-15T00:00:00.000Z","32.96"
"2021-03-15T00:00:00.000Z","2021-03-15T01:00:00.000Z","32.18999"
"2021-03-15T01:00:00.000Z","2021-03-15T02:00:00.000Z","32.03"
"2021-03-15T02:00:00.000Z","2021-03-15T03:00:00.000Z","32.07999"
"2021-03-15T03:00:00.000Z","2021-03-15T04:00:00.000Z","32.6"
"2021-03-15T04:00:00.000Z","2021-03-15T05:00:00.000Z","53.31"
"2021-03-15T05:00:00.000Z","2021-03-15T06:00:00.000Z","63.07"
"2021-03-15T06:00:00.000Z","2021-03-15T07:00:00.000Z","65.89"
"2021-03-15T07:00:00.000Z","2021-03-15T08:00:00.000Z","71.26999"
"2021-03-15T08:00:00.000Z","2021-03-15T09:00:00.000Z","65.87999"
"2021-03-15T09:00:00.000Z","2021-03-15T10:00:00.000Z","65.92"
"2021-03-15T10:00:00.000Z","2021-03-15T11:00:00.000Z","61.31"
"2021-03-15T11:00:00.000Z","2021-03-15T12:00:00.000Z","57.89"
"2021-03-15T12:00:00.000Z","2021-03-15T13:00:00.000Z","57.89"
"2021-03-15T13:00:00.000Z","2021-03-15T14:00:00.000Z","57.88"
"2021-03-15T14:00:00.000Z","2021-03-15T15:00:00.000Z","55.68"
"2021-03-15T15:00:00.000Z","2021-03-15T16:00:00.000Z","56.07999"
"2021-03-15T16:00:00.000Z","2021-03-15T17:00:00.000Z","93.45999"
"2021-03-15T17:00:00.000Z","2021-03-15T18:00:00.000Z","77.51"
"2021-03-15T18:00:00.000Z","2021-03-15T19:00:00.000Z","65.7"
"2021-03-15T19:00:00.000Z","2021-03-15T20:00:00.000Z","44.82"
"2021-03-15T20:00:00.000Z","2021-03-15T21:00:00.000Z","43.6"
"2021-03-15T21:00:00.000Z","2021-03-15T22:00:00.000Z","42.68999"
"2021-03-15T22:00:00.000Z","2021-03-15T23:00:00.000Z","33.00999"
"2021-03-15T23:00:00.000Z","2021-03-16T00:00:00.000Z","49.57"
"2021-03-16T00:00:00.000Z","2021-03-16T01:00:00.000Z","31.69"
"2021-03-16T01:00:00.000Z","2021-03-16T02:00:00.000Z","31.30999"
"2021-03-16T02:00:00.000Z","2021-03-16T03:00:00.000Z","31.52"
"2021-03-16T03:00:00.000Z","2021-03-16T04:00:00.000Z","47.59"
"2021-03-16T04:00:00.000Z","2021-03-16T05:00:00.000Z","62.03999"
"2021-03-16T05:00:00.000Z","2021-03-16T06:00:00.000Z","69.01999"
"2021-03-16T06:00:00.000Z","2021-03-16T07:00:00.000Z","72.81999"
"2021-03-16T07:00:00.000Z","2021-03-16T08:00:00.000Z","68.92"
"2021-03-16T08:00:00.000Z","2021-03-16T09:00:00.000Z","62.49"
"2021-03-16T09:00:00.000Z","2021-03-16T10:00:00.000Z","59.93"
"2021-03-16T10:00:00.000Z","2021-03-16T11:00:00.000Z","69.62999"
"2021-03-16T11:00:00.000Z","2021-03-16T12:00:00.000Z","58.06"
"2021-03-16T12:00:00.000Z","2021-03-16T13:00:00.000Z","58.14999"
"2021-03-16T13:00:00.000Z","2021-03-16T14:00:00.000Z","64.84"
"2021-03-16T14:00:00.000Z","2021-03-16T15:00:00.000Z","57.81"
"2021-03-16T15:00:00.000Z","2021-03-16T16:00:00.000Z","50.89"
"2021-03-16T16:00:00.000Z","2021-03-16T17:00:00.000Z","65.95999"
"2021-03-16T17:00:00.000Z","2021-03-16T18:00:00.000Z","70.7"
"2021-03-16T18:00:00.000Z","2021-03-16T19:00:00.000Z","70"
"2021-03-16T19:00:00.000Z","2021-03-16T20:00:00.000Z","55"
"2021-03-16T20:00:00.000Z","2021-03-16T21:00:00.000Z","51"
"2021-03-16T21:00:00.000Z","2021-03-16T22:00:00.000Z","43.02"
"2021-03-16T22:00:00.000Z","2021-03-16T23:00:00.000Z","35.61999"
"2021-03-16T23:00:00.000Z","2021-03-17T00:00:00.000Z","31.91"
"2021-03-17T00:00:00.000Z","2021-03-17T01:00:00.000Z","33.88"
"2021-03-17T01:00:00.000Z","2021-03-17T02:00:00.000Z","33.68"
"2021-03-17T02:00:00.000Z","2021-03-17T03:00:00.000Z","34.04999"
"2021-03-17T03:00:00.000Z","2021-03-17T04:00:00.000Z","38"
"2021-03-17T04:00:00.000Z","2021-03-17T05:00:00.000Z","45.03"
"2021-03-17T05:00:00.000Z","2021-03-17T06:00:00.000Z","51.53"
"2021-03-17T06:00:00.000Z","2021-03-17T07:00:00.000Z","63.21"
"2021-03-17T07:00:00.000Z","2021-03-17T08:00:00.000Z","64"
"2021-03-17T08:00:00.000Z","2021-03-17T09:00:00.000Z","62.54999"
"2021-03-17T09:00:00.000Z","2021-03-17T10:00:00.000Z","67"
"2021-03-17T10:00:00.000Z","2021-03-17T11:00:00.000Z","67"
"2021-03-17T11:00:00.000Z","2021-03-17T12:00:00.000Z","54.82"
"2021-03-17T12:00:00.000Z","2021-03-17T13:00:00.000Z","51.52"
"2021-03-17T13:00:00.000Z","2021-03-17T14:00:00.000Z","48.75"
"2021-03-17T14:00:00.000Z","2021-03-17T15:00:00.000Z","48.5"
"2021-03-17T15:00:00.000Z","2021-03-17T16:00:00.000Z","53.68999"
"2021-03-17T16:00:00.000Z","2021-03-17T17:00:00.000Z","66.2"
"2021-03-17T17:00:00.000Z","2021-03-17T18:00:00.000Z","107.58"
"2021-03-17T18:00:00.000Z","2021-03-17T19:00:00.000Z","109"
"2021-03-17T19:00:00.000Z","2021-03-17T20:00:00.000Z","44.39999"
"2021-03-17T20:00:00.000Z","2021-03-17T21:00:00.000Z","43.42"
"2021-03-17T21:00:00.000Z","2021-03-17T22:00:00.000Z","42.15999"
"2021-03-17T22:00:00.000Z","2021-03-17T23:00:00.000Z","39.31"
"2021-03-17T23:00:00.000Z","2021-03-18T00:00:00.000Z","30.1"
"2021-03-18T00:00:00.000Z","2021-03-18T01:00:00.000Z","30.53"
"2021-03-18T01:00:00.000Z","2021-03-18T02:00:00.000Z","30.21999"
"2021-03-18T02:00:00.000Z","2021-03-18T03:00:00.000Z","30.51"
"2021-03-18T03:00:00.000Z","2021-03-18T04:00:00.000Z","38.97999"
"2021-03-18T04:00:00.000Z","2021-03-18T05:00:00.000Z","41.79999"
"2021-03-18T05:00:00.000Z","2021-03-18T06:00:00.000Z","43.68999"
"2021-03-18T06:00:00.000Z","2021-03-18T07:00:00.000Z","73.09"
"2021-03-18T07:00:00.000Z","2021-03-18T08:00:00.000Z","78.34"
"2021-03-18T08:00:00.000Z","2021-03-18T09:00:00.000Z","73.34"
"2021-03-18T09:00:00.000Z","2021-03-18T10:00:00.000Z","69.51"
"2021-03-18T10:00:00.000Z","2021-03-18T11:00:00.000Z","68"
"2021-03-18T11:00:00.000Z","2021-03-18T12:00:00.000Z","52.71999"
"2021-03-18T12:00:00.000Z","2021-03-18T13:00:00.000Z","44.06"
"2021-03-18T13:00:00.000Z","2021-03-18T14:00:00.000Z","43.28999"
"2021-03-18T14:00:00.000Z","2021-03-18T15:00:00.000Z","42.85999"
"2021-03-18T15:00:00.000Z","2021-03-18T16:00:00.000Z","43.50999"
"2021-03-18T16:00:00.000Z","2021-03-18T17:00:00.000Z","51.1"
"2021-03-18T17:00:00.000Z","2021-03-18T18:00:00.000Z","86.85999"
"2021-03-18T18:00:00.000Z","2021-03-18T19:00:00.000Z","44.93"
"2021-03-18T19:00:00.000Z","2021-03-18T20:00:00.000Z","39.93999"
"2021-03-18T20:00:00.000Z","2021-03-18T21:00:00.000Z","42.31"
"2021-03-18T21:00:00.000Z","2021-03-18T22:00:00.000Z","41.28999"
"2021-03-18T22:00:00.000Z","2021-03-18T23:00:00.000Z","33.17"
"2021-03-18T23:00:00.000Z","2021-03-19T00:00:00.000Z","32.39999"
"2021-03-19T00:00:00.000Z","2021-03-19T01:00:00.000Z","30.96"
"2021-03-19T01:00:00.000Z","2021-03-19T02:00:00.000Z","31.94"
"2021-03-19T02:00:00.000Z","2021-03-19T03:00:00.000Z","36.65999"
"2021-03-19T03:00:00.000Z","2021-03-19T04:00:00.000Z","41.13"
"2021-03-19T04:00:00.000Z","2021-03-19T05:00:00.000Z","59.77"
"2021-03-19T05:00:00.000Z","2021-03-19T06:00:00.000Z","67.01999"
"2021-03-19T06:00:00.000Z","2021-03-19T07:00:00.000Z","71.54999"
"2021-03-19T07:00:00.000Z","2021-03-19T08:00:00.000Z","71.53"
"2021-03-19T08:00:00.000Z","2021-03-19T09:00:00.000Z","70.54"
"2021-03-19T09:00:00.000Z","2021-03-19T10:00:00.000Z","58.52"
"2021-03-19T10:00:00.000Z","2021-03-19T11:00:00.000Z","56.93999"
"2021-03-19T11:00:00.000Z","2021-03-19T12:00:00.000Z","53.71999"
"2021-03-19T12:00:00.000Z","2021-03-19T13:00:00.000Z","51.00999"
"2021-03-19T13:00:00.000Z","2021-03-19T14:00:00.000Z","50.56"
"2021-03-19T14:00:00.000Z","2021-03-19T15:00:00.000Z","43.6"
"2021-03-19T15:00:00.000Z","2021-03-19T16:00:00.000Z","47.67"
"2021-03-19T16:00:00.000Z","2021-03-19T17:00:00.000Z","56.95"
"2021-03-19T17:00:00.000Z","2021-03-19T18:00:00.000Z","70.43"
"2021-03-19T18:00:00.000Z","2021-03-19T19:00:00.000Z","70.56"
"2021-03-19T19:00:00.000Z","2021-03-19T20:00:00.000Z","47.47999"
"2021-03-19T20:00:00.000Z","2021-03-19T21:00:00.000Z","42.92"
"2021-03-19T21:00:00.000Z","2021-03-19T22:00:00.000Z","41.64"
"2021-03-19T22:00:00.000Z","2021-03-19T23:00:00.000Z","25"
"2021-03-19T23:00:00.000Z","2021-03-20T00:00:00.000Z","21.69999"
"2021-03-20T00:00:00.000Z","2021-03-20T01:00:00.000Z","20.44"
"2021-03-20T01:00:00.000Z","2021-03-20T02:00:00.000Z","19.73999"
"2021-03-20T02:00:00.000Z","2021-03-20T03:00:00.000Z","19.77"
"2021-03-20T03:00:00.000Z","2021-03-20T04:00:00.000Z","20.69"
"2021-03-20T04:00:00.000Z","2021-03-20T05:00:00.000Z","22.59"
"2021-03-20T05:00:00.000Z","2021-03-20T06:00:00.000Z","22.12999"
"2021-03-20T06:00:00.000Z","2021-03-20T07:00:00.000Z","22.55"
"2021-03-20T07:00:00.000Z","2021-03-20T08:00:00.000Z","23.69"
"2021-03-20T08:00:00.000Z","2021-03-20T09:00:00.000Z","44"
"2021-03-20T09:00:00.000Z","2021-03-20T10:00:00.000Z","43"
"2021-03-20T10:00:00.000Z","2021-03-20T11:00:00.000Z","24.25"
"2021-03-20T11:00:00.000Z","2021-03-20T12:00:00.000Z","23.32999"
"2021-03-20T12:00:00.000Z","2021-03-20T13:00:00.000Z","22.55"
"2021-03-20T13:00:00.000Z","2021-03-20T14:00:00.000Z","21.44999"
"2021-03-20T14:00:00.000Z","2021-03-20T15:00:00.000Z","20.96"
"2021-03-20T15:00:00.000Z","2021-03-20T16:00:00.000Z","20.60999"
"2021-03-20T16:00:00.000Z","2021-03-20T17:00:00.000Z","23.69999"
"2021-03-20T17:00:00.000Z","2021-03-20T18:00:00.000Z","37.09"
"2021-03-20T18:00:00.000Z","2021-03-20T19:00:00.000Z","27.37"
"2021-03-20T19:00:00.000Z","2021-03-20T20:00:00.000Z","23.32"
"2021-03-20T20:00:00.000Z","2021-03-20T21:00:00.000Z","21.64"
"2021-03-20T21:00:00.000Z","2021-03-20T22:00:00.000Z","17.75"
"2021-03-20T22:00:00.000Z","2021-03-20T23:00:00.000Z","16.1"
"2021-03-20T23:00:00.000Z","2021-03-21T00:00:00.000Z","16.67"
"2021-03-21T00:00:00.000Z","2021-03-21T01:00:00.000Z","14.8"
"2021-03-21T01:00:00.000Z","2021-03-21T02:00:00.000Z","13.98"
"2021-03-21T02:00:00.000Z","2021-03-21T03:00:00.000Z","14.91"
"2021-03-21T03:00:00.000Z","2021-03-21T04:00:00.000Z","15.68"
"2021-03-21T04:00:00.000Z","2021-03-21T05:00:00.000Z","15.99"
"2021-03-21T05:00:00.000Z","2021-03-21T06:00:00.000Z","13.47"
"2021-03-21T06:00:00.000Z","2021-03-21T07:00:00.000Z","15.55"
"2021-03-21T07:00:00.000Z","2021-03-21T08:00:00.000Z","19.30999"
"2021-03-21T08:00:00.000Z","2021-03-21T09:00:00.000Z","18.94999"
"2021-03-21T09:00:00.000Z","2021-03-21T10:00:00.000Z","18.57999"
"2021-03-21T10:00:00.000Z","2021-03-21T11:00:00.000Z","18.05999"
"2021-03-21T11:00:00.000Z","2021-03-21T12:00:00.000Z","16.57"
"2021-03-21T12:00:00.000Z","2021-03-21T13:00:00.000Z","15.71"
"2021-03-21T13:00:00.000Z","2021-03-21T14:00:00.000Z","14.55"
"2021-03-21T14:00:00.000Z","2021-03-21T15:00:00.000Z","14.76"
"2021-03-21T15:00:00.000Z","2021-03-21T16:00:00.000Z","18.10999"
"2021-03-21T16:00:00.000Z","2021-03-21T17:00:00.000Z","23.5"
"2021-03-21T17:00:00.000Z","2021-03-21T18:00:00.000Z","24.48"
"2021-03-21T18:00:00.000Z","2021-03-21T19:00:00.000Z","24.60999"
"2021-03-21T19:00:00.000Z","2021-03-21T20:00:00.000Z","23.82"
"2021-03-21T20:00:00.000Z","2021-03-21T21:00:00.000Z","23.93"
"2021-03-21T21:00:00.000Z","2021-03-21T22:00:00.000Z","23.57999"
"2021-03-21T22:00:00.000Z","2021-03-21T23:00:00.000Z","23.05999"
"2021-03-21T23:00:00.000Z","2021-03-22T00:00:00.000Z","22.32"
"2021-03-22T00:00:00.000Z","2021-03-22T01:00:00.000Z","22.27"
"2021-03-22T01:00:00.000Z","2021-03-22T02:00:00.000Z","22.94"
"2021-03-22T02:00:00.000Z","2021-03-22T03:00:00.000Z","23.05"
"2021-03-22T03:00:00.000Z","2021-03-22T04:00:00.000Z","24.10999"
"2021-03-22T04:00:00.000Z","2021-03-22T05:00:00.000Z","48.82999"
"2021-03-22T05:00:00.000Z","2021-03-22T06:00:00.000Z","58.78999"
"2021-03-22T06:00:00.000Z","2021-03-22T07:00:00.000Z","71.25"
"2021-03-22T07:00:00.000Z","2021-03-22T08:00:00.000Z","94"
"2021-03-22T08:00:00.000Z","2021-03-22T09:00:00.000Z","180.24"
"2021-03-22T09:00:00.000Z","2021-03-22T10:00:00.000Z","94.12999"
"2021-03-22T10:00:00.000Z","2021-03-22T11:00:00.000Z","60.93"
"2021-03-22T11:00:00.000Z","2021-03-22T12:00:00.000Z","57.97999"
"2021-03-22T12:00:00.000Z","2021-03-22T13:00:00.000Z","52.49"
"2021-03-22T13:00:00.000Z","2021-03-22T14:00:00.000Z","50.71"
"2021-03-22T14:00:00.000Z","2021-03-22T15:00:00.000Z","49.78999"
"2021-03-22T15:00:00.000Z","2021-03-22T16:00:00.000Z","50.28"
"2021-03-22T16:00:00.000Z","2021-03-22T17:00:00.000Z","62.03999"
"2021-03-22T17:00:00.000Z","2021-03-22T18:00:00.000Z","73.68999"
"2021-03-22T18:00:00.000Z","2021-03-22T19:00:00.000Z","47.53"
"2021-03-22T19:00:00.000Z","2021-03-22T20:00:00.000Z","41.64999"
"2021-03-22T20:00:00.000Z","2021-03-22T21:00:00.000Z","41.6"
"2021-03-22T21:00:00.000Z","2021-03-22T22:00:00.000Z","40.06"
"2021-03-22T22:00:00.000Z","2021-03-22T23:00:00.000Z","28.39999"
"2021-03-22T23:00:00.000Z","2021-03-23T00:00:00.000Z","22.3"
"2021-03-23T00:00:00.000Z","2021-03-23T01:00:00.000Z","21.91"
"2021-03-23T01:00:00.000Z","2021-03-23T02:00:00.000Z","21.19"
"2021-03-23T02:00:00.000Z","2021-03-23T03:00:00.000Z","21.78"
"2021-03-23T03:00:00.000Z","2021-03-23T04:00:00.000Z","33.82999"
"2021-03-23T04:00:00.000Z","2021-03-23T05:00:00.000Z","40.46999"
"2021-03-23T05:00:00.000Z","2021-03-23T06:00:00.000Z","42.14"
"2021-03-23T06:00:00.000Z","2021-03-23T07:00:00.000Z","52.28999"
"2021-03-23T07:00:00.000Z","2021-03-23T08:00:00.000Z","73.7"
"2021-03-23T08:00:00.000Z","2021-03-23T09:00:00.000Z","44.84"
"2021-03-23T09:00:00.000Z","2021-03-23T10:00:00.000Z","43.49"
"2021-03-23T10:00:00.000Z","2021-03-23T11:00:00.000Z","42.1"
"2021-03-23T11:00:00.000Z","2021-03-23T12:00:00.000Z","41.67"
"2021-03-23T12:00:00.000Z","2021-03-23T13:00:00.000Z","41.18"
"2021-03-23T13:00:00.000Z","2021-03-23T14:00:00.000Z","40.85"
"2021-03-23T14:00:00.000Z","2021-03-23T15:00:00.000Z","40.78"
"2021-03-23T15:00:00.000Z","2021-03-23T16:00:00.000Z","40.52"
"2021-03-23T16:00:00.000Z","2021-03-23T17:00:00.000Z","40.89"
"2021-03-23T17:00:00.000Z","2021-03-23T18:00:00.000Z","41.64999"
"2021-03-23T18:00:00.000Z","2021-03-23T19:00:00.000Z","28"
"2021-03-23T19:00:00.000Z","2021-03-23T20:00:00.000Z","26.94999"
"2021-03-23T20:00:00.000Z","2021-03-23T21:00:00.000Z","22.19"
"2021-03-23T21:00:00.000Z","2021-03-23T22:00:00.000Z","22.03"
"2021-03-23T22:00:00.000Z","2021-03-23T23:00:00.000Z","20.92"
"2021-03-23T23:00:00.000Z","2021-03-24T00:00:00.000Z","19.23999"
"2021-03-24T00:00:00.000Z","2021-03-24T01:00:00.000Z","18.07999"
"2021-03-24T01:00:00.000Z","2021-03-24T02:00:00.000Z","17.1"
"2021-03-24T02:00:00.000Z","2021-03-24T03:00:00.000Z","17.85"
"2021-03-24T03:00:00.000Z","2021-03-24T04:00:00.000Z","19.91"
"2021-03-24T04:00:00.000Z","2021-03-24T05:00:00.000Z","23.82"
"2021-03-24T05:00:00.000Z","2021-03-24T06:00:00.000Z","25.16"
"2021-03-24T06:00:00.000Z","2021-03-24T07:00:00.000Z","40.18999"
"2021-03-24T07:00:00.000Z","2021-03-24T08:00:00.000Z","41.17"
"2021-03-24T08:00:00.000Z","2021-03-24T09:00:00.000Z","40.32"
"2021-03-24T09:00:00.000Z","2021-03-24T10:00:00.000Z","39.56"
"2021-03-24T10:00:00.000Z","2021-03-24T11:00:00.000Z","39.03999"
"2021-03-24T11:00:00.000Z","2021-03-24T12:00:00.000Z","36.38"
"2021-03-24T12:00:00.000Z","2021-03-24T13:00:00.000Z","34.1"
"2021-03-24T13:00:00.000Z","2021-03-24T14:00:00.000Z","34.00999"
"2021-03-24T14:00:00.000Z","2021-03-24T15:00:00.000Z","35.53999"
"2021-03-24T15:00:00.000Z","2021-03-24T16:00:00.000Z","37.96"
"2021-03-24T16:00:00.000Z","2021-03-24T17:00:00.000Z","39.85999"
"2021-03-24T17:00:00.000Z","2021-03-24T18:00:00.000Z","41.1"
"2021-03-24T18:00:00.000Z","2021-03-24T19:00:00.000Z","38.92"
"2021-03-24T19:00:00.000Z","2021-03-24T20:00:00.000Z","22.03999"
"2021-03-24T20:00:00.000Z","2021-03-24T21:00:00.000Z","20.76"
"2021-03-24T21:00:00.000Z","2021-03-24T22:00:00.000Z","19.93"
"2021-03-24T22:00:00.000Z","2021-03-24T23:00:00.000Z","18.73"
"2021-03-24T23:00:00.000Z","2021-03-25T00:00:00.000Z","16.51"
"2021-03-25T00:00:00.000Z","2021-03-25T01:00:00.000Z","16.64999"
"2021-03-25T01:00:00.000Z","2021-03-25T02:00:00.000Z","17.39999"
"2021-03-25T02:00:00.000Z","2021-03-25T03:00:00.000Z","19.09"
"2021-03-25T03:00:00.000Z","2021-03-25T04:00:00.000Z","20.91"
"2021-03-25T04:00:00.000Z","2021-03-25T05:00:00.000Z","35.54999"
"2021-03-25T05:00:00.000Z","2021-03-25T06:00:00.000Z","43.06"
"2021-03-25T06:00:00.000Z","2021-03-25T07:00:00.000Z","57.22999"
"2021-03-25T07:00:00.000Z","2021-03-25T08:00:00.000Z","69.98999"
"2021-03-25T08:00:00.000Z","2021-03-25T09:00:00.000Z","67.04"
"2021-03-25T09:00:00.000Z","2021-03-25T10:00:00.000Z","57.89999"
"2021-03-25T10:00:00.000Z","2021-03-25T11:00:00.000Z","57.22999"
"2021-03-25T11:00:00.000Z","2021-03-25T12:00:00.000Z","57.21999"
"2021-03-25T12:00:00.000Z","2021-03-25T13:00:00.000Z","55.07999"
"2021-03-25T13:00:00.000Z","2021-03-25T14:00:00.000Z","55.04999"
"2021-03-25T14:00:00.000Z","2021-03-25T15:00:00.000Z","55.02"
"2021-03-25T15:00:00.000Z","2021-03-25T16:00:00.000Z","53.74"
"2021-03-25T16:00:00.000Z","2021-03-25T17:00:00.000Z","57.28"
"2021-03-25T17:00:00.000Z","2021-03-25T18:00:00.000Z","78.67"
"2021-03-25T18:00:00.000Z","2021-03-25T19:00:00.000Z","41.07999"
"2021-03-25T19:00:00.000Z","2021-03-25T20:00:00.000Z","36.04999"
"2021-03-25T20:00:00.000Z","2021-03-25T21:00:00.000Z","25.93"
"2021-03-25T21:00:00.000Z","2021-03-25T22:00:00.000Z","22.8"
"2021-03-25T22:00:00.000Z","2021-03-25T23:00:00.000Z","22.35999"
"2021-03-25T23:00:00.000Z","2021-03-26T00:00:00.000Z","22.09"
"2021-03-26T00:00:00.000Z","2021-03-26T01:00:00.000Z","21.75"
"2021-03-26T01:00:00.000Z","2021-03-26T02:00:00.000Z","21.71"
"2021-03-26T02:00:00.000Z","2021-03-26T03:00:00.000Z","21.75"
"2021-03-26T03:00:00.000Z","2021-03-26T04:00:00.000Z","22.55999"
"2021-03-26T04:00:00.000Z","2021-03-26T05:00:00.000Z","49.90999"
"2021-03-26T05:00:00.000Z","2021-03-26T06:00:00.000Z","61.28"
"2021-03-26T06:00:00.000Z","2021-03-26T07:00:00.000Z","65.81"
"2021-03-26T07:00:00.000Z","2021-03-26T08:00:00.000Z","70.84"
"2021-03-26T08:00:00.000Z","2021-03-26T09:00:00.000Z","70.89"
"2021-03-26T09:00:00.000Z","2021-03-26T10:00:00.000Z","64.60999"
