"Start time UTC","End time UTC","Automatic Frequency Restoration Reserve, price, up"
"2021-03-08T16:00:00.000Z","2021-03-08T17:00:00.000Z","44.209"
"2021-03-08T17:00:00.000Z","2021-03-08T18:00:00.000Z","47.825"
"2021-03-08T18:00:00.000Z","2021-03-08T19:00:00.000Z","48.238"
"2021-03-08T19:00:00.000Z","2021-03-08T20:00:00.000Z","40.79999"
"2021-03-08T20:00:00.000Z","2021-03-08T21:00:00.000Z","43.292"
"2021-03-08T21:00:00.000Z","2021-03-08T22:00:00.000Z","38.61699"
"2021-03-08T22:00:00.000Z","2021-03-08T23:00:00.000Z","38.533"
"2021-03-08T23:00:00.000Z","2021-03-09T00:00:00.000Z","32.33299"
"2021-03-09T00:00:00.000Z","2021-03-09T01:00:00.000Z","0"
"2021-03-09T01:00:00.000Z","2021-03-09T02:00:00.000Z","0"
"2021-03-09T02:00:00.000Z","2021-03-09T03:00:00.000Z","0"
"2021-03-09T03:00:00.000Z","2021-03-09T04:00:00.000Z","0"
"2021-03-09T04:00:00.000Z","2021-03-09T05:00:00.000Z","43.48299"
"2021-03-09T05:00:00.000Z","2021-03-09T06:00:00.000Z","46.01599"
"2021-03-09T06:00:00.000Z","2021-03-09T07:00:00.000Z","49.37299"
"2021-03-09T07:00:00.000Z","2021-03-09T08:00:00.000Z","48.838"
"2021-03-09T08:00:00.000Z","2021-03-09T09:00:00.000Z","0"
"2021-03-09T09:00:00.000Z","2021-03-09T10:00:00.000Z","0"
"2021-03-09T10:00:00.000Z","2021-03-09T11:00:00.000Z","0"
"2021-03-09T11:00:00.000Z","2021-03-09T12:00:00.000Z","0"
"2021-03-09T12:00:00.000Z","2021-03-09T13:00:00.000Z","41.27"
"2021-03-09T13:00:00.000Z","2021-03-09T14:00:00.000Z","40.60999"
"2021-03-09T14:00:00.000Z","2021-03-09T15:00:00.000Z","40.399"
"2021-03-09T15:00:00.000Z","2021-03-09T16:00:00.000Z","41.12299"
"2021-03-09T16:00:00.000Z","2021-03-09T17:00:00.000Z","43.573"
"2021-03-09T17:00:00.000Z","2021-03-09T18:00:00.000Z","47.475"
"2021-03-09T18:00:00.000Z","2021-03-09T19:00:00.000Z","49.04899"
"2021-03-09T19:00:00.000Z","2021-03-09T20:00:00.000Z","39.84499"
"2021-03-09T20:00:00.000Z","2021-03-09T21:00:00.000Z","40.222"
"2021-03-09T21:00:00.000Z","2021-03-09T22:00:00.000Z","38.93"
"2021-03-09T22:00:00.000Z","2021-03-09T23:00:00.000Z","41.71699"
"2021-03-09T23:00:00.000Z","2021-03-10T00:00:00.000Z","34.683"
"2021-03-10T00:00:00.000Z","2021-03-10T01:00:00.000Z","0"
"2021-03-10T01:00:00.000Z","2021-03-10T02:00:00.000Z","0"
"2021-03-10T02:00:00.000Z","2021-03-10T03:00:00.000Z","0"
"2021-03-10T03:00:00.000Z","2021-03-10T04:00:00.000Z","0"
"2021-03-10T04:00:00.000Z","2021-03-10T05:00:00.000Z","45.95199"
"2021-03-10T05:00:00.000Z","2021-03-10T06:00:00.000Z","48.35399"
"2021-03-10T06:00:00.000Z","2021-03-10T07:00:00.000Z","49.39999"
"2021-03-10T07:00:00.000Z","2021-03-10T08:00:00.000Z","49.713"
"2021-03-10T08:00:00.000Z","2021-03-10T09:00:00.000Z","0"
"2021-03-10T09:00:00.000Z","2021-03-10T10:00:00.000Z","0"
"2021-03-10T10:00:00.000Z","2021-03-10T11:00:00.000Z","0"
"2021-03-10T11:00:00.000Z","2021-03-10T12:00:00.000Z","0"
"2021-03-10T12:00:00.000Z","2021-03-10T13:00:00.000Z","41.643"
"2021-03-10T13:00:00.000Z","2021-03-10T14:00:00.000Z","40.78799"
"2021-03-10T14:00:00.000Z","2021-03-10T15:00:00.000Z","40.497"
"2021-03-10T15:00:00.000Z","2021-03-10T16:00:00.000Z","41.35199"
"2021-03-10T16:00:00.000Z","2021-03-10T17:00:00.000Z","43.715"
"2021-03-10T17:00:00.000Z","2021-03-10T18:00:00.000Z","48.03099"
"2021-03-10T18:00:00.000Z","2021-03-10T19:00:00.000Z","45.46"
"2021-03-10T19:00:00.000Z","2021-03-10T20:00:00.000Z","41.188"
"2021-03-10T20:00:00.000Z","2021-03-10T21:00:00.000Z","40.439"
"2021-03-10T21:00:00.000Z","2021-03-10T22:00:00.000Z","38.08899"
"2021-03-10T22:00:00.000Z","2021-03-10T23:00:00.000Z","40.6"
"2021-03-10T23:00:00.000Z","2021-03-11T00:00:00.000Z","34.808"
"2021-03-11T00:00:00.000Z","2021-03-11T01:00:00.000Z","0"
"2021-03-11T01:00:00.000Z","2021-03-11T02:00:00.000Z","0"
"2021-03-11T02:00:00.000Z","2021-03-11T03:00:00.000Z","0"
"2021-03-11T03:00:00.000Z","2021-03-11T04:00:00.000Z","0"
"2021-03-11T04:00:00.000Z","2021-03-11T05:00:00.000Z","47.38199"
"2021-03-11T05:00:00.000Z","2021-03-11T06:00:00.000Z","48.408"
"2021-03-11T06:00:00.000Z","2021-03-11T07:00:00.000Z","49.15999"
"2021-03-11T07:00:00.000Z","2021-03-11T08:00:00.000Z","49.411"
"2021-03-11T08:00:00.000Z","2021-03-11T09:00:00.000Z","0"
"2021-03-11T09:00:00.000Z","2021-03-11T10:00:00.000Z","0"
"2021-03-11T10:00:00.000Z","2021-03-11T11:00:00.000Z","0"
"2021-03-11T11:00:00.000Z","2021-03-11T12:00:00.000Z","0"
"2021-03-11T12:00:00.000Z","2021-03-11T13:00:00.000Z","41.46099"
"2021-03-11T13:00:00.000Z","2021-03-11T14:00:00.000Z","40.606"
"2021-03-11T14:00:00.000Z","2021-03-11T15:00:00.000Z","40.491"
"2021-03-11T15:00:00.000Z","2021-03-11T16:00:00.000Z","41.582"
"2021-03-11T16:00:00.000Z","2021-03-11T17:00:00.000Z","42.52499"
"2021-03-11T17:00:00.000Z","2021-03-11T18:00:00.000Z","47.578"
"2021-03-11T18:00:00.000Z","2021-03-11T19:00:00.000Z","40.773"
"2021-03-11T19:00:00.000Z","2021-03-11T20:00:00.000Z","41.34499"
"2021-03-11T20:00:00.000Z","2021-03-11T21:00:00.000Z","40.692"
"2021-03-11T21:00:00.000Z","2021-03-11T22:00:00.000Z","38.34199"
"2021-03-11T22:00:00.000Z","2021-03-11T23:00:00.000Z","40.308"
"2021-03-11T23:00:00.000Z","2021-03-12T00:00:00.000Z","35.10799"
"2021-03-12T00:00:00.000Z","2021-03-12T01:00:00.000Z","0"
"2021-03-12T01:00:00.000Z","2021-03-12T02:00:00.000Z","0"
"2021-03-12T02:00:00.000Z","2021-03-12T03:00:00.000Z","0"
"2021-03-12T03:00:00.000Z","2021-03-12T04:00:00.000Z","0"
"2021-03-12T04:00:00.000Z","2021-03-12T05:00:00.000Z","47.651"
"2021-03-12T05:00:00.000Z","2021-03-12T06:00:00.000Z","49.20799"
"2021-03-12T06:00:00.000Z","2021-03-12T07:00:00.000Z","48.365"
"2021-03-12T07:00:00.000Z","2021-03-12T08:00:00.000Z","48.25"
"2021-03-12T08:00:00.000Z","2021-03-12T09:00:00.000Z","0"
"2021-03-12T09:00:00.000Z","2021-03-12T10:00:00.000Z","0"
"2021-03-12T10:00:00.000Z","2021-03-12T11:00:00.000Z","0"
"2021-03-12T11:00:00.000Z","2021-03-12T12:00:00.000Z","0"
"2021-03-12T12:00:00.000Z","2021-03-12T13:00:00.000Z","42.661"
"2021-03-12T13:00:00.000Z","2021-03-12T14:00:00.000Z","42.17"
"2021-03-12T14:00:00.000Z","2021-03-12T15:00:00.000Z","41.454"
"2021-03-12T15:00:00.000Z","2021-03-12T16:00:00.000Z","42.134"
"2021-03-12T16:00:00.000Z","2021-03-12T17:00:00.000Z","45.29099"
"2021-03-12T17:00:00.000Z","2021-03-12T18:00:00.000Z","48.34"
"2021-03-12T18:00:00.000Z","2021-03-12T19:00:00.000Z","41.47999"
"2021-03-12T19:00:00.000Z","2021-03-12T20:00:00.000Z","40.97399"
"2021-03-12T20:00:00.000Z","2021-03-12T21:00:00.000Z","40.648"
"2021-03-12T21:00:00.000Z","2021-03-12T22:00:00.000Z","38.298"
"2021-03-12T22:00:00.000Z","2021-03-12T23:00:00.000Z","40.264"
"2021-03-12T23:00:00.000Z","2021-03-13T00:00:00.000Z","28.45499"
"2021-03-13T00:00:00.000Z","2021-03-13T01:00:00.000Z","0"
"2021-03-13T01:00:00.000Z","2021-03-13T02:00:00.000Z","0"
"2021-03-13T02:00:00.000Z","2021-03-13T03:00:00.000Z","0"
"2021-03-13T03:00:00.000Z","2021-03-13T04:00:00.000Z","0"
"2021-03-13T04:00:00.000Z","2021-03-13T05:00:00.000Z","0"
"2021-03-13T05:00:00.000Z","2021-03-13T06:00:00.000Z","0"
"2021-03-13T06:00:00.000Z","2021-03-13T07:00:00.000Z","33.2"
"2021-03-13T07:00:00.000Z","2021-03-13T08:00:00.000Z","33.84499"
"2021-03-13T08:00:00.000Z","2021-03-13T09:00:00.000Z","33.207"
"2021-03-13T09:00:00.000Z","2021-03-13T10:00:00.000Z","0"
"2021-03-13T10:00:00.000Z","2021-03-13T11:00:00.000Z","0"
"2021-03-13T11:00:00.000Z","2021-03-13T12:00:00.000Z","0"
"2021-03-13T12:00:00.000Z","2021-03-13T13:00:00.000Z","0"
"2021-03-13T13:00:00.000Z","2021-03-13T14:00:00.000Z","0"
"2021-03-13T14:00:00.000Z","2021-03-13T15:00:00.000Z","0"
"2021-03-13T15:00:00.000Z","2021-03-13T16:00:00.000Z","32.89099"
"2021-03-13T16:00:00.000Z","2021-03-13T17:00:00.000Z","34.87299"
"2021-03-13T17:00:00.000Z","2021-03-13T18:00:00.000Z","35.564"
"2021-03-13T18:00:00.000Z","2021-03-13T19:00:00.000Z","36.22699"
"2021-03-13T19:00:00.000Z","2021-03-13T20:00:00.000Z","33.264"
"2021-03-13T20:00:00.000Z","2021-03-13T21:00:00.000Z","33.29999"
"2021-03-13T21:00:00.000Z","2021-03-13T22:00:00.000Z","33.31799"
"2021-03-13T22:00:00.000Z","2021-03-13T23:00:00.000Z","31.63599"
"2021-03-13T23:00:00.000Z","2021-03-14T00:00:00.000Z","27.591"
"2021-03-14T00:00:00.000Z","2021-03-14T01:00:00.000Z","0"
"2021-03-14T01:00:00.000Z","2021-03-14T02:00:00.000Z","0"
"2021-03-14T02:00:00.000Z","2021-03-14T03:00:00.000Z","0"
"2021-03-14T03:00:00.000Z","2021-03-14T04:00:00.000Z","0"
"2021-03-14T04:00:00.000Z","2021-03-14T05:00:00.000Z","0"
"2021-03-14T05:00:00.000Z","2021-03-14T06:00:00.000Z","0"
"2021-03-14T06:00:00.000Z","2021-03-14T07:00:00.000Z","30.273"
"2021-03-14T07:00:00.000Z","2021-03-14T08:00:00.000Z","32.34899"
"2021-03-14T08:00:00.000Z","2021-03-14T09:00:00.000Z","32.283"
"2021-03-14T09:00:00.000Z","2021-03-14T10:00:00.000Z","0"
"2021-03-14T10:00:00.000Z","2021-03-14T11:00:00.000Z","0"
"2021-03-14T11:00:00.000Z","2021-03-14T12:00:00.000Z","0"
"2021-03-14T12:00:00.000Z","2021-03-14T13:00:00.000Z","0"
"2021-03-14T13:00:00.000Z","2021-03-14T14:00:00.000Z","0"
"2021-03-14T14:00:00.000Z","2021-03-14T15:00:00.000Z","0"
"2021-03-14T15:00:00.000Z","2021-03-14T16:00:00.000Z","30.48999"
"2021-03-14T16:00:00.000Z","2021-03-14T17:00:00.000Z","32.097"
"2021-03-14T17:00:00.000Z","2021-03-14T18:00:00.000Z","32.127"
"2021-03-14T18:00:00.000Z","2021-03-14T19:00:00.000Z","32.31799"
"2021-03-14T19:00:00.000Z","2021-03-14T20:00:00.000Z","31.85099"
"2021-03-14T20:00:00.000Z","2021-03-14T21:00:00.000Z","31.609"
"2021-03-14T21:00:00.000Z","2021-03-14T22:00:00.000Z","31.17299"
"2021-03-14T22:00:00.000Z","2021-03-14T23:00:00.000Z","29.527"
"2021-03-14T23:00:00.000Z","2021-03-15T00:00:00.000Z","34.689"
"2021-03-15T00:00:00.000Z","2021-03-15T01:00:00.000Z","0"
"2021-03-15T01:00:00.000Z","2021-03-15T02:00:00.000Z","0"
"2021-03-15T02:00:00.000Z","2021-03-15T03:00:00.000Z","0"
"2021-03-15T03:00:00.000Z","2021-03-15T04:00:00.000Z","0"
"2021-03-15T04:00:00.000Z","2021-03-15T05:00:00.000Z","44.86099"
"2021-03-15T05:00:00.000Z","2021-03-15T06:00:00.000Z","49.884"
"2021-03-15T06:00:00.000Z","2021-03-15T07:00:00.000Z","48.322"
"2021-03-15T07:00:00.000Z","2021-03-15T08:00:00.000Z","49.79999"
"2021-03-15T08:00:00.000Z","2021-03-15T09:00:00.000Z","0"
"2021-03-15T09:00:00.000Z","2021-03-15T10:00:00.000Z","0"
"2021-03-15T10:00:00.000Z","2021-03-15T11:00:00.000Z","0"
"2021-03-15T11:00:00.000Z","2021-03-15T12:00:00.000Z","0"
"2021-03-15T12:00:00.000Z","2021-03-15T13:00:00.000Z","36.676"
"2021-03-15T13:00:00.000Z","2021-03-15T14:00:00.000Z","36.676"
"2021-03-15T14:00:00.000Z","2021-03-15T15:00:00.000Z","36.676"
"2021-03-15T15:00:00.000Z","2021-03-15T16:00:00.000Z","36.676"
"2021-03-15T16:00:00.000Z","2021-03-15T17:00:00.000Z","42.033"
"2021-03-15T17:00:00.000Z","2021-03-15T18:00:00.000Z","48.433"
"2021-03-15T18:00:00.000Z","2021-03-15T19:00:00.000Z","40.847"
"2021-03-15T19:00:00.000Z","2021-03-15T20:00:00.000Z","37.29699"
"2021-03-15T20:00:00.000Z","2021-03-15T21:00:00.000Z","36.30299"
"2021-03-15T21:00:00.000Z","2021-03-15T22:00:00.000Z","36.389"
"2021-03-15T22:00:00.000Z","2021-03-15T23:00:00.000Z","34.843"
"2021-03-15T23:00:00.000Z","2021-03-16T00:00:00.000Z","32.667"
"2021-03-16T00:00:00.000Z","2021-03-16T01:00:00.000Z","0"
"2021-03-16T01:00:00.000Z","2021-03-16T02:00:00.000Z","0"
"2021-03-16T02:00:00.000Z","2021-03-16T03:00:00.000Z","0"
"2021-03-16T03:00:00.000Z","2021-03-16T04:00:00.000Z","0"
"2021-03-16T04:00:00.000Z","2021-03-16T05:00:00.000Z","46.591"
"2021-03-16T05:00:00.000Z","2021-03-16T06:00:00.000Z","49.52199"
"2021-03-16T06:00:00.000Z","2021-03-16T07:00:00.000Z","49.011"
"2021-03-16T07:00:00.000Z","2021-03-16T08:00:00.000Z","49.764"
"2021-03-16T08:00:00.000Z","2021-03-16T09:00:00.000Z","0"
"2021-03-16T09:00:00.000Z","2021-03-16T10:00:00.000Z","0"
"2021-03-16T10:00:00.000Z","2021-03-16T11:00:00.000Z","0"
"2021-03-16T11:00:00.000Z","2021-03-16T12:00:00.000Z","0"
"2021-03-16T12:00:00.000Z","2021-03-16T13:00:00.000Z","39.697"
"2021-03-16T13:00:00.000Z","2021-03-16T14:00:00.000Z","39.80599"
"2021-03-16T14:00:00.000Z","2021-03-16T15:00:00.000Z","39.652"
"2021-03-16T15:00:00.000Z","2021-03-16T16:00:00.000Z","38.90699"
"2021-03-16T16:00:00.000Z","2021-03-16T17:00:00.000Z","44.685"
"2021-03-16T17:00:00.000Z","2021-03-16T18:00:00.000Z","47.018"
"2021-03-16T18:00:00.000Z","2021-03-16T19:00:00.000Z","39.64099"
"2021-03-16T19:00:00.000Z","2021-03-16T20:00:00.000Z","36.082"
"2021-03-16T20:00:00.000Z","2021-03-16T21:00:00.000Z","34.517"
"2021-03-16T21:00:00.000Z","2021-03-16T22:00:00.000Z","34.04099"
"2021-03-16T22:00:00.000Z","2021-03-16T23:00:00.000Z","31"
"2021-03-16T23:00:00.000Z","2021-03-17T00:00:00.000Z","31.88899"
"2021-03-17T00:00:00.000Z","2021-03-17T01:00:00.000Z","0"
"2021-03-17T01:00:00.000Z","2021-03-17T02:00:00.000Z","0"
"2021-03-17T02:00:00.000Z","2021-03-17T03:00:00.000Z","0"
"2021-03-17T03:00:00.000Z","2021-03-17T04:00:00.000Z","0"
"2021-03-17T04:00:00.000Z","2021-03-17T05:00:00.000Z","45.54399"
"2021-03-17T05:00:00.000Z","2021-03-17T06:00:00.000Z","49.706"
"2021-03-17T06:00:00.000Z","2021-03-17T07:00:00.000Z","49.58899"
"2021-03-17T07:00:00.000Z","2021-03-17T08:00:00.000Z","49.311"
"2021-03-17T08:00:00.000Z","2021-03-17T09:00:00.000Z","0"
"2021-03-17T09:00:00.000Z","2021-03-17T10:00:00.000Z","0"
"2021-03-17T10:00:00.000Z","2021-03-17T11:00:00.000Z","0"
"2021-03-17T11:00:00.000Z","2021-03-17T12:00:00.000Z","0"
"2021-03-17T12:00:00.000Z","2021-03-17T13:00:00.000Z","40.811"
"2021-03-17T13:00:00.000Z","2021-03-17T14:00:00.000Z","40.92199"
"2021-03-17T14:00:00.000Z","2021-03-17T15:00:00.000Z","40.744"
"2021-03-17T15:00:00.000Z","2021-03-17T16:00:00.000Z","39.122"
"2021-03-17T16:00:00.000Z","2021-03-17T17:00:00.000Z","46.05599"
"2021-03-17T17:00:00.000Z","2021-03-17T18:00:00.000Z","47.79999"
"2021-03-17T18:00:00.000Z","2021-03-17T19:00:00.000Z","42.86699"
"2021-03-17T19:00:00.000Z","2021-03-17T20:00:00.000Z","37.58899"
"2021-03-17T20:00:00.000Z","2021-03-17T21:00:00.000Z","36.456"
"2021-03-17T21:00:00.000Z","2021-03-17T22:00:00.000Z","34.92199"
"2021-03-17T22:00:00.000Z","2021-03-17T23:00:00.000Z","32.767"
"2021-03-17T23:00:00.000Z","2021-03-18T00:00:00.000Z","31.922"
"2021-03-18T00:00:00.000Z","2021-03-18T01:00:00.000Z","0"
"2021-03-18T01:00:00.000Z","2021-03-18T02:00:00.000Z","0"
"2021-03-18T02:00:00.000Z","2021-03-18T03:00:00.000Z","0"
"2021-03-18T03:00:00.000Z","2021-03-18T04:00:00.000Z","0"
"2021-03-18T04:00:00.000Z","2021-03-18T05:00:00.000Z","42.969"
"2021-03-18T05:00:00.000Z","2021-03-18T06:00:00.000Z","48.981"
"2021-03-18T06:00:00.000Z","2021-03-18T07:00:00.000Z","49.518"
"2021-03-18T07:00:00.000Z","2021-03-18T08:00:00.000Z","49.87299"
"2021-03-18T08:00:00.000Z","2021-03-18T09:00:00.000Z","0"
"2021-03-18T09:00:00.000Z","2021-03-18T10:00:00.000Z","0"
"2021-03-18T10:00:00.000Z","2021-03-18T11:00:00.000Z","0"
"2021-03-18T11:00:00.000Z","2021-03-18T12:00:00.000Z","0"
"2021-03-18T12:00:00.000Z","2021-03-18T13:00:00.000Z","39.622"
"2021-03-18T13:00:00.000Z","2021-03-18T14:00:00.000Z","39.578"
"2021-03-18T14:00:00.000Z","2021-03-18T15:00:00.000Z","39.567"
"2021-03-18T15:00:00.000Z","2021-03-18T16:00:00.000Z","38.167"
"2021-03-18T16:00:00.000Z","2021-03-18T17:00:00.000Z","41.77799"
"2021-03-18T17:00:00.000Z","2021-03-18T18:00:00.000Z","46.622"
"2021-03-18T18:00:00.000Z","2021-03-18T19:00:00.000Z","39.633"
"2021-03-18T19:00:00.000Z","2021-03-18T20:00:00.000Z","36.378"
"2021-03-18T20:00:00.000Z","2021-03-18T21:00:00.000Z","36.444"
"2021-03-18T21:00:00.000Z","2021-03-18T22:00:00.000Z","35.767"
"2021-03-18T22:00:00.000Z","2021-03-18T23:00:00.000Z","32.04399"
"2021-03-18T23:00:00.000Z","2021-03-19T00:00:00.000Z","31.167"
"2021-03-19T00:00:00.000Z","2021-03-19T01:00:00.000Z","0"
"2021-03-19T01:00:00.000Z","2021-03-19T02:00:00.000Z","0"
"2021-03-19T02:00:00.000Z","2021-03-19T03:00:00.000Z","0"
"2021-03-19T03:00:00.000Z","2021-03-19T04:00:00.000Z","0"
"2021-03-19T04:00:00.000Z","2021-03-19T05:00:00.000Z","46.65599"
"2021-03-19T05:00:00.000Z","2021-03-19T06:00:00.000Z","49.79299"
"2021-03-19T06:00:00.000Z","2021-03-19T07:00:00.000Z","49.877"
"2021-03-19T07:00:00.000Z","2021-03-19T08:00:00.000Z","49.98499"
"2021-03-19T08:00:00.000Z","2021-03-19T09:00:00.000Z","0"
"2021-03-19T09:00:00.000Z","2021-03-19T10:00:00.000Z","0"
"2021-03-19T10:00:00.000Z","2021-03-19T11:00:00.000Z","0"
"2021-03-19T11:00:00.000Z","2021-03-19T12:00:00.000Z","0"
"2021-03-19T12:00:00.000Z","2021-03-19T13:00:00.000Z","38.77799"
"2021-03-19T13:00:00.000Z","2021-03-19T14:00:00.000Z","38.89999"
"2021-03-19T14:00:00.000Z","2021-03-19T15:00:00.000Z","39.1"
"2021-03-19T15:00:00.000Z","2021-03-19T16:00:00.000Z","39.511"
"2021-03-19T16:00:00.000Z","2021-03-19T17:00:00.000Z","41.21999"
"2021-03-19T17:00:00.000Z","2021-03-19T18:00:00.000Z","44.33599"
"2021-03-19T18:00:00.000Z","2021-03-19T19:00:00.000Z","43.603"
"2021-03-19T19:00:00.000Z","2021-03-19T20:00:00.000Z","36.011"
"2021-03-19T20:00:00.000Z","2021-03-19T21:00:00.000Z","35.822"
"2021-03-19T21:00:00.000Z","2021-03-19T22:00:00.000Z","35.578"
"2021-03-19T22:00:00.000Z","2021-03-19T23:00:00.000Z","31.533"
"2021-03-19T23:00:00.000Z","2021-03-20T00:00:00.000Z","25.23999"
"2021-03-20T00:00:00.000Z","2021-03-20T01:00:00.000Z","0"
"2021-03-20T01:00:00.000Z","2021-03-20T02:00:00.000Z","0"
"2021-03-20T02:00:00.000Z","2021-03-20T03:00:00.000Z","0"
"2021-03-20T03:00:00.000Z","2021-03-20T04:00:00.000Z","0"
"2021-03-20T04:00:00.000Z","2021-03-20T05:00:00.000Z","0"
"2021-03-20T05:00:00.000Z","2021-03-20T06:00:00.000Z","0"
"2021-03-20T06:00:00.000Z","2021-03-20T07:00:00.000Z","30.05999"
"2021-03-20T07:00:00.000Z","2021-03-20T08:00:00.000Z","30.32"
"2021-03-20T08:00:00.000Z","2021-03-20T09:00:00.000Z","33.34"
"2021-03-20T09:00:00.000Z","2021-03-20T10:00:00.000Z","0"
"2021-03-20T10:00:00.000Z","2021-03-20T11:00:00.000Z","0"
"2021-03-20T11:00:00.000Z","2021-03-20T12:00:00.000Z","0"
"2021-03-20T12:00:00.000Z","2021-03-20T13:00:00.000Z","0"
"2021-03-20T13:00:00.000Z","2021-03-20T14:00:00.000Z","0"
"2021-03-20T14:00:00.000Z","2021-03-20T15:00:00.000Z","0"
"2021-03-20T15:00:00.000Z","2021-03-20T16:00:00.000Z","26.98"
"2021-03-20T16:00:00.000Z","2021-03-20T17:00:00.000Z","26.98"
"2021-03-20T17:00:00.000Z","2021-03-20T18:00:00.000Z","32.74"
"2021-03-20T18:00:00.000Z","2021-03-20T19:00:00.000Z","30.14"
"2021-03-20T19:00:00.000Z","2021-03-20T20:00:00.000Z","26.98"
"2021-03-20T20:00:00.000Z","2021-03-20T21:00:00.000Z","26.69999"
"2021-03-20T21:00:00.000Z","2021-03-20T22:00:00.000Z","26.05999"
"2021-03-20T22:00:00.000Z","2021-03-20T23:00:00.000Z","23.92"
"2021-03-20T23:00:00.000Z","2021-03-21T00:00:00.000Z","24.948"
"2021-03-21T00:00:00.000Z","2021-03-21T01:00:00.000Z","0"
"2021-03-21T01:00:00.000Z","2021-03-21T02:00:00.000Z","0"
"2021-03-21T02:00:00.000Z","2021-03-21T03:00:00.000Z","0"
"2021-03-21T03:00:00.000Z","2021-03-21T04:00:00.000Z","0"
"2021-03-21T04:00:00.000Z","2021-03-21T05:00:00.000Z","0"
"2021-03-21T05:00:00.000Z","2021-03-21T06:00:00.000Z","0"
"2021-03-21T06:00:00.000Z","2021-03-21T07:00:00.000Z","30.972"
"2021-03-21T07:00:00.000Z","2021-03-21T08:00:00.000Z","31.14399"
"2021-03-21T08:00:00.000Z","2021-03-21T09:00:00.000Z","32.06799"
"2021-03-21T09:00:00.000Z","2021-03-21T10:00:00.000Z","0"
"2021-03-21T10:00:00.000Z","2021-03-21T11:00:00.000Z","0"
"2021-03-21T11:00:00.000Z","2021-03-21T12:00:00.000Z","0"
"2021-03-21T12:00:00.000Z","2021-03-21T13:00:00.000Z","0"
"2021-03-21T13:00:00.000Z","2021-03-21T14:00:00.000Z","0"
"2021-03-21T14:00:00.000Z","2021-03-21T15:00:00.000Z","0"
"2021-03-21T15:00:00.000Z","2021-03-21T16:00:00.000Z","26.096"
"2021-03-21T16:00:00.000Z","2021-03-21T17:00:00.000Z","26.096"
"2021-03-21T17:00:00.000Z","2021-03-21T18:00:00.000Z","31.66799"
"2021-03-21T18:00:00.000Z","2021-03-21T19:00:00.000Z","29.608"
"2021-03-21T19:00:00.000Z","2021-03-21T20:00:00.000Z","25.896"
"2021-03-21T20:00:00.000Z","2021-03-21T21:00:00.000Z","25.84"
"2021-03-21T21:00:00.000Z","2021-03-21T22:00:00.000Z","25.27199"
"2021-03-21T22:00:00.000Z","2021-03-21T23:00:00.000Z","24.244"
"2021-03-21T23:00:00.000Z","2021-03-22T00:00:00.000Z","30.42"
"2021-03-22T00:00:00.000Z","2021-03-22T01:00:00.000Z","0"
"2021-03-22T01:00:00.000Z","2021-03-22T02:00:00.000Z","0"
"2021-03-22T02:00:00.000Z","2021-03-22T03:00:00.000Z","0"
"2021-03-22T03:00:00.000Z","2021-03-22T04:00:00.000Z","0"
"2021-03-22T04:00:00.000Z","2021-03-22T05:00:00.000Z","47.313"
"2021-03-22T05:00:00.000Z","2021-03-22T06:00:00.000Z","49.38"
"2021-03-22T06:00:00.000Z","2021-03-22T07:00:00.000Z","49.74"
"2021-03-22T07:00:00.000Z","2021-03-22T08:00:00.000Z","49.79999"
"2021-03-22T08:00:00.000Z","2021-03-22T09:00:00.000Z","0"
"2021-03-22T09:00:00.000Z","2021-03-22T10:00:00.000Z","0"
"2021-03-22T10:00:00.000Z","2021-03-22T11:00:00.000Z","0"
"2021-03-22T11:00:00.000Z","2021-03-22T12:00:00.000Z","0"
"2021-03-22T12:00:00.000Z","2021-03-22T13:00:00.000Z","38.79999"
"2021-03-22T13:00:00.000Z","2021-03-22T14:00:00.000Z","38"
"2021-03-22T14:00:00.000Z","2021-03-22T15:00:00.000Z","38.79999"
"2021-03-22T15:00:00.000Z","2021-03-22T16:00:00.000Z","38.79999"
"2021-03-22T16:00:00.000Z","2021-03-22T17:00:00.000Z","39.2"
"2021-03-22T17:00:00.000Z","2021-03-22T18:00:00.000Z","41.6"
"2021-03-22T18:00:00.000Z","2021-03-22T19:00:00.000Z","39.39999"
"2021-03-22T19:00:00.000Z","2021-03-22T20:00:00.000Z","36"
"2021-03-22T20:00:00.000Z","2021-03-22T21:00:00.000Z","36"
"2021-03-22T21:00:00.000Z","2021-03-22T22:00:00.000Z","35"
"2021-03-22T22:00:00.000Z","2021-03-22T23:00:00.000Z","30.68"
"2021-03-22T23:00:00.000Z","2021-03-23T00:00:00.000Z","30.68"
"2021-03-23T00:00:00.000Z","2021-03-23T01:00:00.000Z","0"
"2021-03-23T01:00:00.000Z","2021-03-23T02:00:00.000Z","0"
"2021-03-23T02:00:00.000Z","2021-03-23T03:00:00.000Z","0"
"2021-03-23T03:00:00.000Z","2021-03-23T04:00:00.000Z","0"
"2021-03-23T04:00:00.000Z","2021-03-23T05:00:00.000Z","49.66499"
"2021-03-23T05:00:00.000Z","2021-03-23T06:00:00.000Z","49.97999"
"2021-03-23T06:00:00.000Z","2021-03-23T07:00:00.000Z","49.53999"
"2021-03-23T07:00:00.000Z","2021-03-23T08:00:00.000Z","50"
"2021-03-23T08:00:00.000Z","2021-03-23T09:00:00.000Z","0"
